YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,113882,683495,4,6.4,"ENE","WOLF PT INTL AIRPORT(KOLF)",48.123,-105.4356,487380,10526136
201703,113882,683502,1,19.23,"W","WOLF PT",48.085,-106.0661,485100,1063966
201703,113882,683502,2,15.36,"W","WOLF PT",48.0662,-105.9789,483972,10558734
201703,113882,683502,3,16.41,"WSW","WOLF PT",48.0359,-105.9923,482154,10559538
201703,113882,683502,4,19.54,"WSW","WOLF PT",48.0414,-106.0641,482484,1063846
201703,113882,683687,1,1.12,"NNW","FOUR BUTTES",48.8349,-105.6097,4850094,10536582
201703,113882,683687,2,1.01,"N","FOUR BUTTES",48.8346,-105.6019,4850076,10536114
201703,113882,683687,3,.07,"N","FOUR BUTTES",48.821,-105.6001,4849260,10536006
201703,113882,683687,4,.54,"WNW","FOUR BUTTES",48.8218,-105.6116,4849308,10536696
201703,113882,683688,1,6.14,"S","PEERLESS",48.7118,-105.8368,4842708,10550208
201703,113882,683688,2,6.36,"S","PEERLESS",48.7083,-105.8071,4842498,10548426
201703,113882,683688,3,11.24,"S","PEERLESS",48.6393,-105.7812,4838358,10546872
201703,113882,683688,4,11.11,"S","PEERLESS",48.6411,-105.8574,4838466,10551444
201703,113882,683978,1,10.32,"S","REDSTONE",48.6708,-104.9404,4840248,10456424
201703,113882,683978,2,12.93,"S","REDSTONE",48.6334,-104.9514,4838004,10457084
201703,113882,683978,3,8.36,"WNW","MEDICINE LAKE",48.5509,-104.6657,4833054,10439942
201703,113882,683978,4,9.43,"NW","MEDICINE LAKE",48.5888,-104.6566,4835328,10439396
201703,113882,683981,1,21.44,"NE","WHITEWATER",49.0022,-107.3068,49132,10718408
201703,113882,683981,2,21.79,"NE","WHITEWATER",49.0009,-107.2932,4954,10717592
201703,113882,683981,3,21.18,"NE","WHITEWATER",48.9924,-107.2994,4859544,10717964
201703,113882,683981,4,20.68,"NE","WHITEWATER",48.9934,-107.3172,4859604,10719032
201703,113882,683983,5,1.52,"WNW","POPLAR ARPT",48.1263,-105.2116,487578,10512696
201703,113882,683984,1,3.12,"W","ANTELOPE",48.6784,-104.5184,4840704,10431104
201703,113882,683984,2,2.46,"W","ANTELOPE",48.6778,-104.5039,4840668,10430234
201703,113882,683984,3,2.6,"WSW","ANTELOPE",48.6674,-104.5037,4840044,10430222
201703,113882,683981,5,20.96,"NE","WHITEWATER",48.9992,-107.3175,4859952,10719050
201703,113882,683982,1,13.12,"NNW","FOUR BUTTES",48.9966,-105.7065,4859796,10542390
201703,113882,683982,2,12.68,"NNW","FOUR BUTTES",48.9929,-105.6936,4859574,10541616
201703,113882,683982,3,11.3,"NNW","FOUR BUTTES",48.9766,-105.6718,4858596,10540308
201703,113882,683982,4,11.03,"NNW","FOUR BUTTES",48.966,-105.6981,4857960,10541886
201703,113882,683982,5,12.56,"NNW","FOUR BUTTES",48.985,-105.7159,4859100,10542954
201703,113882,683983,1,4.1,"N","POPLAR ARPT",48.1785,-105.1948,4810710,10511688
201703,113882,683983,2,4.09,"NNE","POPLAR ARPT",48.1748,-105.1467,4810488,1058802
201703,113882,683983,3,1.09,"ENE","POPLAR ARPT",48.1258,-105.158,487548,1059480
201703,113882,683983,4,.64,"WSW","POPLAR ARPT",48.1158,-105.1924,486948,10511544
201702,112433,681614,3,.56,"NE","TASSAJARA",37.7863,-121.8636,3747178,12151816
201702,112433,681614,4,.54,"NE","TASSAJARA",37.7863,-121.864,3747178,12151840
201702,112433,681618,1,1.2,"S","DOUGHERTY",37.7028,-121.9224,3742168,12155344
201702,112433,681618,2,1.24,"S","DOUGHERTY",37.702,-121.921,3742120,12155260
201702,112433,681618,3,1.27,"S","DOUGHERTY",37.7016,-121.9216,3742096,12155296
201702,112433,681618,4,1.23,"S","DOUGHERTY",37.7023,-121.9225,3742138,12155350
201702,112433,681621,1,1.45,"SSW","DUNNEVILLE CORNERS",36.9301,-121.4081,3655806,12124486
201702,112433,681621,2,1.42,"SSW","DUNNEVILLE CORNERS",36.9304,-121.4074,3655824,12124444
201702,112433,681621,3,1.43,"SSW","DUNNEVILLE CORNERS",36.9301,-121.4074,3655806,12124444
201702,112433,681621,4,1.44,"SSW","DUNNEVILLE CORNERS",36.9301,-121.4078,3655806,12124468
201702,112433,681623,1,1.73,"NNW","ULMAR",37.7431,-121.7122,3744586,12142732
201702,112433,681623,2,1.71,"NNW","ULMAR",37.743,-121.7114,3744580,12142684
201702,112433,681623,3,1.67,"NNW","ULMAR",37.7424,-121.7115,3744544,12142690
201702,112433,681623,4,1.69,"NNW","ULMAR",37.7425,-121.7123,3744550,12142738
201702,112433,681625,1,2.45,"NNE","HOLLISTER ARPT",36.9132,-121.4043,3654792,12124258
201702,112433,681625,2,2.42,"NNE","HOLLISTER ARPT",36.9129,-121.4051,3654774,12124306
201702,112433,681625,3,2.15,"NNE","HOLLISTER ARPT",36.9086,-121.4045,3654516,12124270
201702,112433,681625,4,2.22,"NNE","HOLLISTER ARPT",36.9093,-121.4037,3654558,12124222
201702,112433,681626,1,.57,"N","RUCKER",37.0381,-121.5982,372286,12135892
201702,112433,681626,2,.57,"NNE","RUCKER",37.038,-121.5972,372280,12135832
201702,112433,681626,3,.55,"NNE","RUCKER",37.0377,-121.5974,372262,12135844
201702,112433,681626,4,.55,"NNE","RUCKER",37.0378,-121.598,372268,12135880
201702,112433,681629,1,1.56,"NE","ATHERTON",37.4886,-122.2137,3729316,12212822
201702,112433,681629,2,1.64,"NE","ATHERTON",37.4894,-122.2129,3729364,12212774
201702,112433,681629,3,1.65,"NE","ATHERTON",37.4891,-122.2121,3729346,12212726
201702,112433,681629,4,1.58,"NE","ATHERTON",37.4885,-122.213,3729310,12212780
201702,112433,681630,1,1.78,"ESE","SUNOL",37.59,-121.87,3735400,12152200
201702,112433,681630,2,1.76,"ESE","SUNOL",37.5919,-121.8695,3735514,12152170
201702,112433,681630,3,1.71,"ESE","SUNOL",37.5923,-121.8702,3735538,12152212
201702,112433,681630,4,1.75,"ESE","SUNOL",37.5906,-121.8704,3735436,12152224
201702,112433,681635,1,1.79,"WSW","DUNNEVILLE CORNERS",36.94,-121.43,3656400,12125800
201702,112433,681635,2,1.77,"WSW","DUNNEVILLE CORNERS",36.9414,-121.4302,3656484,12125812
201702,112433,681635,3,1.71,"WSW","DUNNEVILLE CORNERS",36.9414,-121.429,3656484,12125740
201702,112433,681635,4,1.74,"WSW","DUNNEVILLE CORNERS",36.9404,-121.4292,3656424,12125752
201702,112433,681637,1,1.63,"SE","CURTNER",37.4669,-121.9054,3728014,12154324
201702,112433,681637,2,1.69,"SE","CURTNER",37.4662,-121.9046,3727972,12154276
201702,112433,681637,3,1.63,"SE","CURTNER",37.466,-121.906,3727960,12154360
201702,112433,681637,4,1.59,"SE","CURTNER",37.4667,-121.9063,3728002,12154378
201702,112433,681642,1,.9,"SE","KILKARE WOODS",37.6225,-121.9065,3737350,12154390
201702,112433,681642,2,.92,"SE","KILKARE WOODS",37.622,-121.9065,3737320,12154390
201702,112433,681642,3,.92,"SE","KILKARE WOODS",37.6218,-121.9068,3737308,12154408
201702,112433,681642,4,.9,"SE","KILKARE WOODS",37.6222,-121.907,3737332,12154420
201702,112433,681647,1,1.18,"N","CAMPBELL",37.317,-121.9723,3719020,12158338
201702,112433,681647,2,1.16,"N","CAMPBELL",37.3167,-121.9724,3719002,12158344
201702,112433,681647,3,1.16,"N","CAMPBELL",37.3167,-121.9719,3719002,12158314
201702,112433,681647,4,1.17,"N","CAMPBELL",37.3169,-121.972,3719014,12158320
201702,112433,681648,1,1.84,"N","RUCKER",37.0563,-121.5944,373378,12135664
201702,112433,681648,2,1.88,"NNE","RUCKER",37.0566,-121.5933,373396,12135598
201702,112433,681648,3,1.84,"NNE","RUCKER",37.0561,-121.5933,373366,12135598
201702,112433,681648,4,1.82,"N","RUCKER",37.0559,-121.594,373354,12135640
201702,112433,681652,1,1.75,"ESE","CAMPBELL",37.2945,-121.9389,3717670,12156334
201702,112433,681652,2,1.76,"NNW","CAMBRIAN PARK",37.2946,-121.9382,3717676,12156292
201702,112433,681652,3,1.73,"NNW","CAMBRIAN PARK",37.2942,-121.938,3717652,12156280
201702,112433,681652,4,1.74,"NNW","CAMBRIAN PARK",37.2942,-121.9387,3717652,12156322
201702,112433,681653,1,.81,"ENE","PACHECO",37.9837,-122.0659,3759022,1223954
201702,112433,681653,2,.8,"ENE","PACHECO",37.9833,-122.0658,3758998,1223948
201702,112433,681653,3,.77,"ENE","PACHECO",37.9833,-122.0664,3758998,1223984
201702,112433,681653,4,.78,"ENE","PACHECO",37.9838,-122.0664,3759028,1223984
201702,112433,681939,1,1.82,"ENE","KILKARE WOODS",37.6408,-121.8897,3738448,12153382
201702,112433,681939,2,1.77,"ENE","KILKARE WOODS",37.6406,-121.8905,3738436,12153430
201702,112433,681939,3,1.78,"ENE","KILKARE WOODS",37.6401,-121.8901,3738406,12153406
201702,112433,681939,4,1.83,"ENE","KILKARE WOODS",37.6405,-121.8894,3738430,12153364
201702,112433,681945,1,.85,"SSE","SAN LORENZO",37.189,-122.1431,3711340,1228586
201702,112433,681945,2,.88,"SSE","SAN LORENZO",37.1886,-122.1428,3711316,1228568
201702,112433,681945,3,.87,"SSE","SAN LORENZO",37.1886,-122.1432,3711316,1228592
201702,112433,681945,4,.85,"SSE","SAN LORENZO",37.1889,-122.1434,3711334,1228604
201702,112433,681947,1,5.8,"NNE","MISSION SPGS",37.1458,-121.9847,378748,12159082
201702,112433,681947,2,5.78,"NNE","MISSION SPGS",37.1457,-121.9854,378742,12159124
201702,112433,681947,3,5.76,"NNE","MISSION SPGS",37.1454,-121.9853,378724,12159118
201702,112433,681947,4,5.78,"NNE","MISSION SPGS",37.1455,-121.9846,378730,12159076
201702,112433,681949,1,30.46,"N","ALTAMONT",38.184,-121.7685,3811040,12146110
201702,112433,681949,2,30.5,"N","ALTAMONT",38.1843,-121.7703,3811058,12146218
201702,112433,681949,3,30.43,"N","ALTAMONT",38.1832,-121.7703,3810992,12146218
201702,112433,681949,4,30.41,"N","ALTAMONT",38.1832,-121.7688,3810992,12146128
201702,112433,681950,1,1.05,"WNW","SALVADOR",38.3556,-122.338,3821336,12220280
201702,112433,681950,2,.95,"WNW","SALVADOR",38.3547,-122.3364,3821282,12220184
201702,112433,681950,3,1.01,"WNW","SALVADOR",38.3547,-122.3376,3821282,12220256
201702,112433,681950,4,1.07,"WNW","SALVADOR",38.3552,-122.3385,3821312,12220310
201702,112433,681953,1,3.29,"SSE","ANTIOCH ARPT",37.9258,-121.7775,3755548,12146650
201702,112433,681953,2,3.26,"SSE","ANTIOCH ARPT",37.9257,-121.7793,3755542,12146758
201702,112433,681953,3,3.32,"SSE","ANTIOCH ARPT",37.9251,-121.7786,3755506,12146716
201702,112433,681953,4,3.32,"SSE","ANTIOCH ARPT",37.9252,-121.7778,3755512,12146668
201702,112433,681954,1,1.35,"ESE","MOLINO",38.4254,-122.8257,3825524,12249542
201702,112433,681954,2,1.4,"ESE","MOLINO",38.4252,-122.8249,3825512,12249494
201702,112433,681954,3,1.39,"ESE","MOLINO",38.4247,-122.8252,3825482,12249512
201702,112433,681954,4,1.35,"ESE","MOLINO",38.425,-122.8258,3825500,12249548
201702,112433,681955,1,.27,"ESE","OLD GILROY",36.999,-121.5253,3659940,12131518
201702,112433,681955,2,.29,"ESE","OLD GILROY",36.9991,-121.525,3659946,12131500
201702,112433,681955,3,.29,"ESE","OLD GILROY",36.9988,-121.5249,3659928,12131494
201702,112433,681955,4,.28,"ESE","OLD GILROY",36.9988,-121.5252,3659928,12131512
201702,112433,681956,1,1.49,"NNE","RUCKER",37.05,-121.59,373000,12135400
201702,112433,681956,2,1.53,"NNE","RUCKER",37.0508,-121.5906,373048,12135436
201702,112433,681956,3,1.5,"NNE","RUCKER",37.0506,-121.5914,373036,12135484
201702,112433,681956,4,1.46,"NNE","RUCKER",37.0498,-121.591,372988,12135460
201702,112433,681957,1,1.07,"SSW","TREVARNO",37.6654,-121.7365,3739924,12144190
201702,112433,681957,2,1.12,"SSW","TREVARNO",37.6647,-121.7371,3739882,12144226
201702,112433,681957,3,1.12,"SSW","TREVARNO",37.6649,-121.7377,3739894,12144262
201702,112433,681957,4,1.1,"SSW","TREVARNO",37.6653,-121.7375,3739918,12144250
201702,112433,681959,1,1.3,"WSW","BURBANK",37.32,-121.94,3719200,12156400
201702,112433,681959,2,1.31,"SW","BURBANK",37.3187,-121.9391,3719122,12156346
201702,112433,681959,3,1.42,"SW","BURBANK",37.317,-121.9399,3719020,12156394
201702,112433,681959,4,1.42,"WSW","BURBANK",37.3189,-121.9417,3719134,12156502
201702,112433,681960,1,1.84,"N","RUCKER",37.0562,-121.5947,373372,12135682
201702,112433,681960,2,1.79,"N","RUCKER",37.0555,-121.594,373330,12135640
201702,112433,681960,3,1.82,"NNE","RUCKER",37.0558,-121.5932,373348,12135592
201702,112433,681960,4,1.85,"N","RUCKER",37.0563,-121.5941,373378,12135646
201702,112433,681961,1,.53,"WSW","BYRON",37.8669,-121.639,3752014,12138340
201702,112433,681961,2,.46,"WSW","BYRON",37.8679,-121.638,3752074,12138280
201702,112433,681961,3,.5,"WSW","BYRON",37.8681,-121.6388,3752086,12138328
201702,112433,681961,4,.53,"WSW","BYRON",37.8674,-121.6391,3752044,12138346
201702,112433,681962,1,1.69,"SE","CARMEL WOODS",36.5313,-121.8804,3631878,12152824
201702,112433,681962,2,1.72,"SE","CARMEL WOODS",36.5312,-121.8799,3631872,12152794
201702,112433,681962,3,1.72,"SE","CARMEL WOODS",36.5309,-121.88,3631854,12152800
201703,114547,687007,1,2.09,"NE","PEABODY",41.1,-85.49,416000,8529400
201703,114547,687008,1,.52,"W","WAKEFIELD VLG",41.47,-85.26,4128200,8515600
201703,114547,687009,1,2.76,"N","NORTH WEBSTER",41.36,-85.7,4121600,8542000
201703,114547,687010,1,0,"N","WARSAW ARPT",41.28,-85.85,4116800,8551000
201703,114547,687011,1,1.25,"WNW","WARSAW",41.24,-85.85,4114400,8551000
201703,114547,687012,1,1.38,"N","OSWEGO",41.34,-85.78,4120400,8546800
201703,114547,687013,1,.86,"SE","NAPPANEE",41.44,-85.99,4126400,8559400
201703,114547,687014,1,.86,"NW","ELKHART",41.69,-85.98,4141400,8558800
201703,114547,687015,1,1.48,"SSW","MISHAWAKA",41.65,-86.18,4139000,8610800
201703,114548,686981,1,.87,"NW","COLUMBUS GROVE",40.93,-84.06,4055800,843600
201703,114548,686982,1,.69,"N","SPENCERVILLE",40.71,-84.35,4042600,8421000
201703,114548,686983,1,.87,"SW","LIMA",40.74,-84.11,4044400,846600
201703,114548,686984,1,1.57,"W","LIMA",40.75,-84.13,4045000,847800
201703,114549,687018,1,1.47,"NNE","NEW BUFFALO",41.8,-86.74,4148000,8644400
201703,114549,687019,1,.51,"W","LAKEVIEW",41.83,-86.69,4149800,8641400
201703,114550,687020,1,2.97,"ENE","HARTFORD CITY ARPT",40.49,-85.33,4029400,8519800
201703,114550,687021,1,.52,"W","FT WAYNE",41.07,-85.14,414200,858400
201703,114550,687022,1,.69,"N","FIAT",40.56,-85.15,4033600,859000
201703,114550,687023,1,0,"N","HARTFORD CITY",40.45,-85.37,4027000,8522200
201703,114551,687024,1,2.09,"NW","VAN WERT ARPT",40.89,-84.63,4053400,8437800
201703,114551,687025,1,2.6,"NW","VAN WERT ARPT",40.9,-84.63,4054000,8437800
201703,114552,687026,1,.42,"SW","LELAND GROVE",39.7665,-89.7064,3945990,8942384
201703,114553,687028,1,0,"W","GALESBURG",40.95,-90.37,4057000,9022200
201703,114553,687029,1,0,"W","GALESBURG",40.95,-90.37,4057000,9022200
201703,114553,687030,1,0,"W","GALESBURG",40.95,-90.37,4057000,9022200
201703,114553,687031,1,1,"S","GALESBURG",40.9355,-90.37,4056130,9022200
201703,114553,687032,1,0,"W","GALESBURG",40.95,-90.37,4057000,9022200
201703,114553,687033,1,0,"E","EAST PEORIA",40.67,-89.57,4040200,8934200
201703,114553,687034,1,1,"S","METAMORA",40.7655,-89.35,4045930,8921000
201703,114553,687035,1,0,"N","ST JOSEPH",40.12,-88.03,407200,881800
201703,114553,687036,1,0,"N","HOOPESTON",40.47,-87.67,4028200,8740200
201703,114553,687037,1,0,"N","HOOPESTON",40.47,-87.67,4028200,8740200
201703,114553,687038,1,0,"N","GALESBURG",40.95,-90.37,4057000,9022200
201703,114553,687039,1,0,"N","GALESBURG",40.95,-90.37,4057000,9022200
201703,114554,687044,1,.53,"W","NEWMAN",39.8,-87.99,3948000,8759400
201703,114554,687045,1,.96,"ESE","STALEY",40.1132,-88.3042,406792,8818252
201703,114554,687046,1,1.77,"SE","STALEY",40.1036,-88.2942,406216,8817652
201703,114554,687047,1,1.26,"ENE","RYAN",40.06,-87.78,403600,8746800
201703,114554,687048,1,.69,"N","DANVILLE",40.14,-87.62,408400,8737200
201703,114554,687049,1,5.26,"WSW","FAIRMOUNT",40.0186,-87.9206,401116,8755236
201703,114554,687050,1,1.38,"N","DANVILLE",40.15,-87.62,409000,8737200
201703,114554,687051,1,1,"S","ALLENVILLE",39.5355,-88.53,3932130,8831800
201703,114554,687052,1,3.54,"SSE","BRUCE",39.4728,-88.5742,3928368,8834452
201703,114563,687169,1,0,"N","YORKTOWN USCG STATION WLON (YKTV2)",37.23,-76.48,3713800,7628800
201703,114564,687172,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201703,114565,687174,1,0,"N","DOMINION TERMINAL ASSOCIATES WLON (DOMV2)",36.96,-76.43,3657600,7625800
201703,114566,687175,1,0,"N","CAPE HENRY",36.92,-76,3655200,7600
201703,114567,687179,1,0,"N","RAPPAHANNOCK LIGHT STATION (RPLV2)",37.54,-76.02,3732400,761200
201703,114567,687180,1,0,"N","KIPTOPEKE WLON (KPTV2)",37.17,-75.99,3710200,7559400
201703,114567,687184,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201703,114568,687188,1,0,"N","CAPE HENRY",36.92,-76,3655200,7600
201703,114569,687190,1,0,"N","CAPE HENRY",36.92,-76,3655200,7600
201703,114607,687357,1,3.77,"E","KYBURZ",38.78,-120.23,3846800,12013800
201703,114612,687363,1,1.13,"E","WALCOTT",34.93,-102.81,3455800,10248600
201703,114612,687364,1,1.81,"ENE","(DHT)DALHART MUNI AR",36.03,-102.52,361800,10231200
201702,113473,679305,3,1.17,"NW","USONA",37.4614,-119.8457,3727684,11950742
201702,113473,679305,4,1.47,"NNW","USONA",37.4697,-119.8403,3728182,11950418
201702,113473,679306,1,4.18,"S","FRIANT",36.92,-119.71,3655200,11942600
201702,113473,679306,2,4.2,"S","FRIANT",36.9193,-119.7169,3655158,11943014
201702,113473,679306,3,3.82,"S","FRIANT",36.925,-119.7136,3655500,11942816
201702,113473,679306,4,3.89,"SSE","FRIANT",36.9253,-119.7031,3655518,11942186
201702,113473,679307,1,4.41,"SW","INDIAN SPGS",37.0079,-119.7901,37474,11947406
201702,113473,679307,2,4.94,"SW","INDIAN SPGS",37.0067,-119.8012,37402,11948072
201702,113473,679307,3,4.41,"WSW","INDIAN SPGS",37.0164,-119.7979,37984,11947874
201702,113473,679307,4,3.88,"SW","INDIAN SPGS",37.0183,-119.7881,371098,11947286
201702,113473,679308,1,2.84,"WSW","MARSHALL STATION",37.01,-119.62,37600,11937200
201702,113473,679308,2,3.4,"E","FRIANT",36.9841,-119.6586,3659046,11939516
201702,113473,679308,3,4.67,"E","FRIANT",36.9705,-119.6363,3658230,11938178
201702,113473,679308,4,2.27,"WSW","MARSHALL STATION",37.0086,-119.6085,37516,11936510
201702,113473,679309,1,4.42,"NW","GLORIETTA",36.9,-119.72,3654000,11943200
201702,113473,679309,2,4.39,"NW","GLORIETTA",36.8935,-119.7278,3653610,11943668
201702,113473,679309,3,3.53,"NW","GLORIETTA",36.8918,-119.7068,3653508,11942408
201702,113473,679309,4,4.12,"NNW","GLORIETTA",36.9017,-119.7072,3654102,11942432
201702,113473,679310,1,0,"N","FRIANT",36.98,-119.72,3658800,11943200
201702,113473,679310,2,.24,"WSW","FRIANT",36.9788,-119.7242,3658728,11943452
201702,113473,679310,3,.21,"S","FRIANT",36.977,-119.7195,3658620,11943170
201703,114339,685204,1,3.17,"WSW","OLMSTEAD",34.9262,-92.2479,3455572,9214874
201703,114339,685204,2,3.07,"WSW","OLMSTEAD",34.9279,-92.247,3455674,9214820
201703,114339,685205,1,1.26,"E","CATO",34.9279,-92.2479,3455674,9214874
201703,114339,685205,2,2.8,"NE","CATO",34.9527,-92.2291,3457162,9213746
201703,114339,685206,1,1.66,"W","OLMSTEAD",34.9527,-92.2291,3457162,9213746
201703,114339,685206,2,1.09,"NNE","OLMSTEAD",34.965,-92.194,3457900,9211640
201703,114339,685264,1,.9,"SE","BENTON SALINE CO ARP",34.56,-92.59,3433600,9235400
201703,114339,685267,1,.37,"S","CROWS",34.6147,-92.7691,3436882,9246146
201703,114339,685270,1,.57,"W","FERNDALE",34.78,-92.56,3446800,9233600
201703,114339,685271,1,3.15,"WNW","PINNACLE",34.84,-92.52,3450400,9231200
201703,114339,685272,1,.56,"W","JUDSONIA",35.28,-91.64,3516800,9138400
201703,114339,685273,1,1.32,"ESE","SEARCY",35.24,-91.73,3514400,9143800
201703,114339,685274,1,.69,"S","BALD KNOB",35.31,-91.57,3518600,9134200
201703,114339,685275,1,.64,"SSE","BALD KNOB",35.3115,-91.5656,3518690,9133936
201703,114341,685164,1,1.71,"W","GODDARD",34.25,-87.73,3415000,8743800
201703,114341,685171,1,.9,"NW","WINFIELD",33.93,-87.83,3355800,8749800
201703,114341,685185,1,.69,"N","FAYETTE",33.69,-87.83,3341400,8749800
201703,114341,685186,1,1.15,"W","CORDOVA",33.75,-87.2,3345000,8712000
201703,114341,685192,1,2.38,"SSE","STEWART",32.89,-87.68,3253400,8740800
201703,114341,685194,1,.9,"NW","HAVANA",32.91,-87.63,3254600,8737800
201703,114341,685197,1,83.91,"WNW","TAYLORS FERRY",33.81,-88.62,3348600,8837200
201703,114341,685198,1,1.38,"N","CROCKER JCT",33.67,-86.82,3340200,8649200
201703,114341,685199,1,.58,"W","BOLIGEE",32.75,-88.04,3245000,882400
201703,114341,685200,1,.69,"S","EPES",32.69,-88.12,3241400,887200
201703,114341,685201,1,1.38,"S","CAVE SPGS",34.06,-86.07,343600,864200
201703,114341,685202,1,1.5,"SSE","JACKSONVILLE",33.8,-85.76,3348000,8545600
201703,114341,685203,1,2.15,"NNE","OUR TOWN",32.86,-85.94,3251600,8556400
201703,114343,685168,1,0,"N","DIAMOND CITY",36.46,-92.92,3627600,9255200
201703,114343,685173,1,2.82,"NNE","BEAR",34.57,-93.26,3434200,9315600
201703,114343,685176,1,.56,"E","BUFFALO",36.17,-92.44,3610200,9226400
201703,114343,685177,1,.69,"S","SHADY GROVE",35.22,-92.47,3513200,9228200
201703,114343,685178,1,.89,"SE","DAMASCUS",35.37,-92.41,3522200,9224600
201703,114343,685180,1,2.87,"ENE","KITTLE",36.28,-91.58,3616800,9134800
201703,114343,685193,1,4.38,"WSW","SOLO",35.5487,-93.0177,3532922,931062
201703,114343,685193,2,2.12,"WSW","SOLO",35.5739,-92.9869,3534434,9259214
201703,114350,685219,1,.8,"WSW","RIVERSIDE",35.2739,-91.2421,3516434,9114526
201703,114350,685219,2,.21,"SSE","RIVERSIDE",35.2773,-91.2284,3516638,9113704
201703,114350,685219,3,.47,"WNW","PATTERSON",35.2533,-91.2372,3515198,9114232
201703,114350,685219,4,.31,"NNW","CAVELL",35.2543,-91.2514,3515258,9115084
201703,114352,685225,1,.38,"W","PATTERSON",35.249,-91.2367,3514940,9114202
201703,114352,685225,2,.59,"WNW","CAVELL",35.2543,-91.259,3515258,9115540
201703,114352,685225,3,1.11,"WNW","RIVERSIDE",35.2882,-91.247,3517292,9114820
201703,114352,685225,4,.47,"NE","RIVERSIDE",35.2849,-91.2243,3517094,9113458
201703,114352,685229,1,2.91,"WNW","AUGUSTA",35.2955,-91.4179,3517730,9125074
201703,114352,685229,2,2.07,"NNW","AUGUSTA",35.3084,-91.3815,3518504,9122890
201703,114352,685229,3,.34,"N","NEW AUGUSTA",35.2748,-91.3489,3516488,9120934
201703,114352,685229,4,3.44,"SSW","RUFFWOOD",35.2283,-91.4032,3513698,9124192
201703,114370,685348,1,0,"N","LE ROY",38.08,-95.63,384800,9537800
201703,114370,685349,1,1.08,"E","POMONA RES",38.67,-95.58,3840200,9534800
201703,114370,685350,1,3.2,"NNW","NORWOOD",38.72,-95.26,3843200,9515600
201703,114370,685351,1,3.4,"SE","CENTROPOLIS",38.69,-95.3,3841400,9518000
201703,114370,685353,1,4.3,"ESE","WORDEN",38.75,-95.26,3845000,9515600
201703,114370,685356,1,0,"N","WELLSVILLE",38.72,-95.08,3843200,954800
201703,114373,685371,1,5.5,"SW","MAYETTA",39.28,-95.81,3916800,9548600
201703,114373,685373,1,3.8,"W","BIRMINGHAM",39.41,-95.75,3924600,9545000
201703,114374,685378,1,.69,"N","BERRYTON",38.94,-95.63,3856400,9537800
201703,114384,688201,1,0,"N","MINERAL POINT AIRPORT",42.89,-90.23,4253400,9013800
201703,114384,688203,1,.69,"N","MT HOREB",43.01,-89.73,43600,8943800
201703,114384,688206,1,0,"N","MONROE AIRPORT",42.62,-89.59,4237200,8935400
201703,114384,688209,1,0,"N","WATERTOWN AIRPORT",43.17,-88.72,4310200,8843200
201703,114384,688211,1,.69,"N","THIENSVILLE",43.24,-87.98,4314400,8758800
201703,114384,688213,1,0,"N","KENOSHA AIRPORT",42.6,-87.93,4236000,8755800
201703,114384,688251,1,0,"N","FOND DU LAC  AIRPORT",43.77,-88.49,4346200,8829400
201703,114384,689270,1,.58,"ENE","FAYETTE",42.7541,-90.02,4245246,901200
201703,114384,689271,1,1.38,"N","LA VALLE",43.6,-90.13,4336000,907800
201703,114384,689272,1,1.71,"SW","MADISON MOREY ARPT",43.1,-89.55,436000,8933000
201703,114384,689273,1,2.06,"SE","NEWARK",42.53,-89.2,4231800,8912000
201703,114384,689274,1,2.15,"ENE","AVON",42.56,-89.29,4233600,8917400
201703,114384,689275,1,3.05,"W","ORFORDVILLE",42.63,-89.31,4237800,8918600
201703,114384,689276,1,2.62,"ESE","KROGHVILLE",43.04,-88.95,432400,8857000
201703,114384,689277,1,.85,"NE","RUBICON",43.34,-88.46,4320400,8827600
201703,114384,689278,1,0,"N","ZENDA",42.52,-88.48,4231200,8828800
201703,114384,689279,1,3.27,"WNW","LEYDEN",42.7538,-89.1856,4245228,8911136
201703,114389,685444,1,0,"N","SILVER",32.07,-100.68,324200,10040800
201703,114394,685613,1,4.38,"SW","LINCOLN",38.83,-121.33,3849800,12119800
201703,114394,685615,1,1.08,"E","(SAC)SACRAMENTO ARPT",38.52,-121.48,3831200,12128800
201703,114394,685617,1,1.5,"NE","SACRAMENTO",38.5628,-121.4476,3833768,12126856
201703,114394,685617,2,1.5,"SW","ELVAS",38.5624,-121.4463,3833744,12126778
201703,114394,685617,3,1.45,"ENE","SACRAMENTO",38.5613,-121.4473,3833678,12126838
201703,114394,685617,4,1.43,"NE","SACRAMENTO",38.5617,-121.4483,3833702,12126898
201703,114394,685619,1,1.33,"NE","ARCADE",38.6443,-121.3635,3838658,12121810
201703,114394,685619,2,1.31,"NE","ARCADE",38.6453,-121.3657,3838718,12121942
201703,114394,685619,3,1.17,"NE","ARCADE",38.644,-121.3678,3838640,12122068
201703,114394,685619,4,1.08,"NE","ARCADE",38.6419,-121.367,3838514,12122020
